symbol,time,brokerTime,timeframe,open,close,high,low,tickVolume,spread,endTime,endBrokerTime,state
XAUUSDc,2026-04-21T15:00:00.000Z,2026-04-21 15:00:00.000,30m,4738.807,4742.609,4757.548,4727.81,21599,280,2026-04-21T15:29:59.999Z,2026-04-21 15:29:59.999,complete
XAUUSDc,2026-04-21T15:30:00.000Z,2026-04-21 15:30:00.000,30m,4742.377,4741.401,4750.081,4736.574,11683,280,2026-04-21T15:59:59.999Z,2026-04-21 15:59:59.999,complete
XAUUSDc,2026-04-21T16:00:00.000Z,2026-04-21 16:00:00.000,30m,4741.459,4720.873,4746.723,4719.555,10419,280,2026-04-21T16:29:59.999Z,2026-04-21 16:29:59.999,complete
XAUUSDc,2026-04-21T16:30:00.000Z,2026-04-21 16:30:00.000,30m,4720.815,4711.152,4727.428,4707.912,10149,280,2026-04-21T16:59:59.999Z,2026-04-21 16:59:59.999,complete
XAUUSDc,2026-04-21T17:00:00.000Z,2026-04-21 17:00:00.000,30m,4711.192,4700.168,4718.649,4697.206,15016,280,2026-04-21T17:29:59.999Z,2026-04-21 17:29:59.999,complete
XAUUSDc,2026-04-21T17:30:00.000Z,2026-04-21 17:30:00.000,30m,4700.066,4710.794,4722.284,4696.825,13108,280,2026-04-21T17:59:59.999Z,2026-04-21 17:59:59.999,complete
XAUUSDc,2026-04-21T18:00:00.000Z,2026-04-21 18:00:00.000,30m,4710.737,4696.018,4714.626,4692.205,8954,280,2026-04-21T18:29:59.999Z,2026-04-21 18:29:59.999,complete
XAUUSDc,2026-04-21T18:30:00.000Z,2026-04-21 18:30:00.000,30m,4696.08,4709.045,4713.935,4696.08,8807,280,2026-04-21T18:59:59.999Z,2026-04-21 18:59:59.999,complete
XAUUSDc,2026-04-21T19:00:00.000Z,2026-04-21 19:00:00.000,30m,4709.102,4713.786,4715.08,4704.057,9856,280,2026-04-21T19:29:59.999Z,2026-04-21 19:29:59.999,complete
XAUUSDc,2026-04-21T19:30:00.000Z,2026-04-21 19:30:00.000,30m,4713.745,4679.122,4714.738,4668.14,21485,280,2026-04-21T19:59:59.999Z,2026-04-21 19:59:59.999,complete
XAUUSDc,2026-04-21T20:00:00.000Z,2026-04-21 20:00:00.000,30m,4679.216,4705.701,4711.274,4668.722,17237,280,2026-04-21T20:29:59.999Z,2026-04-21 20:29:59.999,complete
XAUUSDc,2026-04-21T20:30:00.000Z,2026-04-21 20:30:00.000,30m,4705.335,4718.807,4719.379,4705.335,4577,280,2026-04-21T20:59:59.999Z,2026-04-21 20:59:59.999,complete
XAUUSDc,2026-04-21T22:00:00.000Z,2026-04-21 22:00:00.000,30m,4719.794,4718.835,4729.469,4716.628,3897,360,2026-04-21T22:29:59.999Z,2026-04-21 22:29:59.999,complete
XAUUSDc,2026-04-21T22:30:00.000Z,2026-04-21 22:30:00.000,30m,4718.903,4719.31,4720.073,4715.431,2300,280,2026-04-21T22:59:59.999Z,2026-04-21 22:59:59.999,complete
XAUUSDc,2026-04-21T23:00:00.000Z,2026-04-21 23:00:00.000,30m,4719.334,4730.136,4733.094,4718.183,3125,280,2026-04-21T23:29:59.999Z,2026-04-21 23:29:59.999,complete
XAUUSDc,2026-04-21T23:30:00.000Z,2026-04-21 23:30:00.000,30m,4730.128,4737.824,4740.423,4728.788,3095,280,2026-04-21T23:59:59.999Z,2026-04-21 23:59:59.999,complete
XAUUSDc,2026-04-22T00:00:00.000Z,2026-04-22 00:00:00.000,30m,4738.113,4742.585,4747.507,4738.113,4996,280,2026-04-22T00:29:59.999Z,2026-04-22 00:29:59.999,complete
XAUUSDc,2026-04-22T00:30:00.000Z,2026-04-22 00:30:00.000,30m,4742.273,4739.681,4747.155,4738.529,4164,280,2026-04-22T00:59:59.999Z,2026-04-22 00:59:59.999,complete
XAUUSDc,2026-04-22T01:00:00.000Z,2026-04-22 01:00:00.000,30m,4739.625,4746.203,4749.077,4735.857,7170,280,2026-04-22T01:29:59.999Z,2026-04-22 01:29:59.999,complete
XAUUSDc,2026-04-22T01:30:00.000Z,2026-04-22 01:30:00.000,30m,4746.262,4752.269,4754.751,4746.24,5466,280,2026-04-22T01:59:59.999Z,2026-04-22 01:59:59.999,complete
XAUUSDc,2026-04-22T02:00:00.000Z,2026-04-22 02:00:00.000,30m,4752.001,4755.776,4758.125,4750.102,3520,280,2026-04-22T02:29:59.999Z,2026-04-22 02:29:59.999,complete
XAUUSDc,2026-04-22T02:30:00.000Z,2026-04-22 02:30:00.000,30m,4755.436,4755.602,4758.887,4751.018,3648,280,2026-04-22T02:59:59.999Z,2026-04-22 02:59:59.999,complete
XAUUSDc,2026-04-22T03:00:00.000Z,2026-04-22 03:00:00.000,30m,4755.536,4762.961,4763.496,4753.013,3691,280,2026-04-22T03:29:59.999Z,2026-04-22 03:29:59.999,complete
XAUUSDc,2026-04-22T03:30:00.000Z,2026-04-22 03:30:00.000,30m,4762.95,4758.263,4765.088,4756.932,2867,280,2026-04-22T03:59:59.999Z,2026-04-22 03:59:59.999,complete
XAUUSDc,2026-04-22T04:00:00.000Z,2026-04-22 04:00:00.000,30m,4758.31,4755.732,4759.767,4754.332,2933,280,2026-04-22T04:29:59.999Z,2026-04-22 04:29:59.999,complete
XAUUSDc,2026-04-22T04:30:00.000Z,2026-04-22 04:30:00.000,30m,4756.017,4754.41,4759.578,4752.365,2868,280,2026-04-22T04:59:59.999Z,2026-04-22 04:59:59.999,complete
XAUUSDc,2026-04-22T05:00:00.000Z,2026-04-22 05:00:00.000,30m,4754.442,4766.235,4771.583,4752.039,5688,280,2026-04-22T05:29:59.999Z,2026-04-22 05:29:59.999,complete
XAUUSDc,2026-04-22T05:30:00.000Z,2026-04-22 05:30:00.000,30m,4766.128,4767.491,4772.196,4763.812,4880,280,2026-04-22T05:59:59.999Z,2026-04-22 05:59:59.999,complete
XAUUSDc,2026-04-22T06:00:00.000Z,2026-04-22 06:00:00.000,30m,4767.401,4766.897,4767.855,4758.735,3629,280,2026-04-22T06:29:59.999Z,2026-04-22 06:29:59.999,complete
XAUUSDc,2026-04-22T06:30:00.000Z,2026-04-22 06:30:00.000,30m,4766.829,4767.457,4767.884,4763.296,3074,280,2026-04-22T06:59:59.999Z,2026-04-22 06:59:59.999,complete
XAUUSDc,2026-04-22T07:00:00.000Z,2026-04-22 07:00:00.000,30m,4767.397,4766.196,4772.377,4762.336,4093,280,2026-04-22T07:29:59.999Z,2026-04-22 07:29:59.999,complete
XAUUSDc,2026-04-22T07:30:00.000Z,2026-04-22 07:30:00.000,30m,4765.844,4760.654,4766.671,4759.446,3677,280,2026-04-22T07:59:59.999Z,2026-04-22 07:59:59.999,complete
XAUUSDc,2026-04-22T08:00:00.000Z,2026-04-22 08:00:00.000,30m,4760.661,4754.31,4762.361,4754.117,4165,280,2026-04-22T08:29:59.999Z,2026-04-22 08:29:59.999,complete
XAUUSDc,2026-04-22T08:30:00.000Z,2026-04-22 08:30:00.000,30m,4754.23,4757.126,4758.522,4751.758,3503,280,2026-04-22T08:59:59.999Z,2026-04-22 08:59:59.999,complete
XAUUSDc,2026-04-22T09:00:00.000Z,2026-04-22 09:00:00.000,30m,4757.059,4756.528,4761.982,4756.166,3752,280,2026-04-22T09:29:59.999Z,2026-04-22 09:29:59.999,complete
XAUUSDc,2026-04-22T09:30:00.000Z,2026-04-22 09:30:00.000,30m,4756.385,4755.016,4762.497,4752.188,3549,280,2026-04-22T09:59:59.999Z,2026-04-22 09:59:59.999,complete
XAUUSDc,2026-04-22T10:00:00.000Z,2026-04-22 10:00:00.000,30m,4755.387,4754.526,4757.684,4745.709,4322,280,2026-04-22T10:29:59.999Z,2026-04-22 10:29:59.999,complete
XAUUSDc,2026-04-22T10:30:00.000Z,2026-04-22 10:30:00.000,30m,4754.512,4759.141,4760.032,4753.575,3162,280,2026-04-22T10:59:59.999Z,2026-04-22 10:59:59.999,complete
XAUUSDc,2026-04-22T11:00:00.000Z,2026-04-22 11:00:00.000,30m,4758.953,4757.394,4760.852,4756.144,3532,280,2026-04-22T11:29:59.999Z,2026-04-22 11:29:59.999,complete
XAUUSDc,2026-04-22T11:30:00.000Z,2026-04-22 11:30:00.000,30m,4757.159,4750.568,4759.741,4747.651,4453,280,2026-04-22T11:59:59.999Z,2026-04-22 11:59:59.999,complete
XAUUSDc,2026-04-22T12:00:00.000Z,2026-04-22 12:00:00.000,30m,4750.342,4753.242,4760.264,4746.971,5224,280,2026-04-22T12:29:59.999Z,2026-04-22 12:29:59.999,complete
XAUUSDc,2026-04-22T12:30:00.000Z,2026-04-22 12:30:00.000,30m,4753.184,4744.339,4754.379,4742.753,6417,280,2026-04-22T12:59:59.999Z,2026-04-22 12:59:59.999,complete
XAUUSDc,2026-04-22T13:00:00.000Z,2026-04-22 13:00:00.000,30m,4744.151,4749.749,4750.598,4736.311,9959,280,2026-04-22T13:29:59.999Z,2026-04-22 13:29:59.999,complete
XAUUSDc,2026-04-22T13:30:00.000Z,2026-04-22 13:30:00.000,30m,4749.812,4752.74,4760.87,4741.895,11876,280,2026-04-22T13:59:59.999Z,2026-04-22 13:59:59.999,complete
XAUUSDc,2026-04-22T14:00:00.000Z,2026-04-22 14:00:00.000,30m,4752.65,4744.057,4757.254,4742.295,8772,280,2026-04-22T14:29:59.999Z,2026-04-22 14:29:59.999,complete
XAUUSDc,2026-04-22T14:30:00.000Z,2026-04-22 14:30:00.000,30m,4744.023,4735.76,4744.683,4729.994,9855,280,2026-04-22T14:59:59.999Z,2026-04-22 14:59:59.999,complete
XAUUSDc,2026-04-22T15:00:00.000Z,2026-04-22 15:00:00.000,30m,4735.818,4735.017,4740.268,4729.744,7895,280,2026-04-22T15:29:59.999Z,2026-04-22 15:29:59.999,complete
XAUUSDc,2026-04-22T15:30:00.000Z,2026-04-22 15:30:00.000,30m,4735.086,4727.751,4735.582,4724.866,6037,280,2026-04-22T15:59:59.999Z,2026-04-22 15:59:59.999,complete
XAUUSDc,2026-04-22T16:00:00.000Z,2026-04-22 16:00:00.000,30m,4727.836,4727.104,4735.001,4723.979,5053,280,2026-04-22T16:29:59.999Z,2026-04-22 16:29:59.999,complete
XAUUSDc,2026-04-22T16:30:00.000Z,2026-04-22 16:30:00.000,30m,4726.848,4728.534,4732.001,4723.734,4861,280,2026-04-22T16:59:59.999Z,2026-04-22 16:59:59.999,complete
XAUUSDc,2026-04-22T17:00:00.000Z,2026-04-22 17:00:00.000,30m,4728.477,4735.076,4739.343,4728.393,5261,280,2026-04-22T17:29:59.999Z,2026-04-22 17:29:59.999,complete
XAUUSDc,2026-04-22T17:30:00.000Z,2026-04-22 17:30:00.000,30m,4734.994,4737.258,4738.376,4733.658,3794,280,2026-04-22T17:59:59.999Z,2026-04-22 17:59:59.999,complete
XAUUSDc,2026-04-22T18:00:00.000Z,2026-04-22 18:00:00.000,30m,4737.314,4730.53,4738.725,4729.736,3232,280,2026-04-22T18:29:59.999Z,2026-04-22 18:29:59.999,complete
XAUUSDc,2026-04-22T18:30:00.000Z,2026-04-22 18:30:00.000,30m,4730.459,4741.584,4749.719,4730.1,3984,280,2026-04-22T18:59:59.999Z,2026-04-22 18:59:59.999,complete
XAUUSDc,2026-04-22T19:00:00.000Z,2026-04-22 19:00:00.000,30m,4741.885,4744.2,4745.408,4736.825,4260,280,2026-04-22T19:29:59.999Z,2026-04-22 19:29:59.999,complete
XAUUSDc,2026-04-22T19:30:00.000Z,2026-04-22 19:30:00.000,30m,4744.434,4739.997,4744.675,4736.894,3790,280,2026-04-22T19:59:59.999Z,2026-04-22 19:59:59.999,complete
XAUUSDc,2026-04-22T20:00:00.000Z,2026-04-22 20:00:00.000,30m,4740.227,4736.69,4740.528,4734.553,2636,280,2026-04-22T20:29:59.999Z,2026-04-22 20:29:59.999,complete
XAUUSDc,2026-04-22T20:30:00.000Z,2026-04-22 20:30:00.000,30m,4736.694,4739.5,4739.873,4736.011,1851,280,2026-04-22T20:59:59.999Z,2026-04-22 20:59:59.999,complete
XAUUSDc,2026-04-22T22:00:00.000Z,2026-04-22 22:00:00.000,30m,4744.802,4733.007,4745.712,4732.529,2256,280,2026-04-22T22:29:59.999Z,2026-04-22 22:29:59.999,complete
XAUUSDc,2026-04-22T22:30:00.000Z,2026-04-22 22:30:00.000,30m,4733.064,4726.068,4734.947,4725.81,2124,280,2026-04-22T22:59:59.999Z,2026-04-22 22:59:59.999,complete
XAUUSDc,2026-04-22T23:00:00.000Z,2026-04-22 23:00:00.000,30m,4726.131,4728.019,4729.826,4723.36,2261,280,2026-04-22T23:29:59.999Z,2026-04-22 23:29:59.999,complete
XAUUSDc,2026-04-22T23:30:00.000Z,2026-04-22 23:30:00.000,30m,4728.06,4727.96,4729.266,4723.71,2225,280,2026-04-22T23:59:59.999Z,2026-04-22 23:59:59.999,complete
XAUUSDc,2026-04-23T00:00:00.000Z,2026-04-23 00:00:00.000,30m,4728.026,4741.334,4742.542,4693.986,18111,280,2026-04-23T00:29:59.999Z,2026-04-23 00:29:59.999,complete
XAUUSDc,2026-04-23T00:30:00.000Z,2026-04-23 00:30:00.000,30m,4741.319,4747.984,4753.821,4740.875,10284,280,2026-04-23T00:59:59.999Z,2026-04-23 00:59:59.999,complete
XAUUSDc,2026-04-23T01:00:00.000Z,2026-04-23 01:00:00.000,30m,4748.188,4728.281,4749.988,4727.069,8277,280,2026-04-23T01:29:59.999Z,2026-04-23 01:29:59.999,complete
XAUUSDc,2026-04-23T01:30:00.000Z,2026-04-23 01:30:00.000,30m,4728.36,4723.2,4736.768,4722.569,8097,280,2026-04-23T01:59:59.999Z,2026-04-23 01:59:59.999,complete
XAUUSDc,2026-04-23T02:00:00.000Z,2026-04-23 02:00:00.000,30m,4723.444,4713.891,4724.749,4704.916,9197,280,2026-04-23T02:29:59.999Z,2026-04-23 02:29:59.999,complete
XAUUSDc,2026-04-23T02:30:00.000Z,2026-04-23 02:30:00.000,30m,4713.954,4698.875,4715.749,4698.037,10755,280,2026-04-23T02:59:59.999Z,2026-04-23 02:59:59.999,complete
XAUUSDc,2026-04-23T03:00:00.000Z,2026-04-23 03:00:00.000,30m,4698.961,4703.373,4708.727,4697.879,8875,280,2026-04-23T03:29:59.999Z,2026-04-23 03:29:59.999,complete
XAUUSDc,2026-04-23T03:30:00.000Z,2026-04-23 03:30:00.000,30m,4703.332,4703.918,4707.435,4701.04,4902,280,2026-04-23T03:59:59.999Z,2026-04-23 03:59:59.999,complete
XAUUSDc,2026-04-23T04:00:00.000Z,2026-04-23 04:00:00.000,30m,4703.721,4705.361,4707.029,4700.667,3350,280,2026-04-23T04:29:59.999Z,2026-04-23 04:29:59.999,complete
XAUUSDc,2026-04-23T04:30:00.000Z,2026-04-23 04:30:00.000,30m,4705.376,4704.507,4706.851,4698.592,3268,280,2026-04-23T04:59:59.999Z,2026-04-23 04:59:59.999,complete
XAUUSDc,2026-04-23T05:00:00.000Z,2026-04-23 05:00:00.000,30m,4704.208,4706.069,4710.325,4703.232,3870,280,2026-04-23T05:29:59.999Z,2026-04-23 05:29:59.999,complete
XAUUSDc,2026-04-23T05:30:00.000Z,2026-04-23 05:30:00.000,30m,4705.817,4713.264,4715.347,4692.117,8209,280,2026-04-23T05:59:59.999Z,2026-04-23 05:59:59.999,complete
